Datetime,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
19:24.2,0.000175,1.503033919,0.041734313,-3.310477693,0.004374934,1.223034237
46:02.4,0.0001736,1.504678019,0.041770965,-2.915804644,0.004374924,1.222831779
18:01.6,0.0001734,1.503718088,0.041809362,-1.97012766,0.004374913,1.222639793
36:05.3,0.0001746,1.493050635,0.041859977,-5.258727651,0.004374899,1.222381484
43:03.6,0.0001784,1.494439917,0.041900119,-3.637381353,0.004374888,1.222208697
06:49.9,0.0001825,1.493085542,0.041931535,-3.514897637,0.004374878,1.222077797
09:40.6,0.0001905,1.502011156,0.041968187,-3.231709239,0.004374868,1.221880575
19:54.4,0.0001942,1.50044385,0.042006584,-2.643254028,0.004374858,1.221713023
40:32.4,0.000233,1.606928133,0.042022292,-1.612790694,0.004374666,1.224784803
02:17.5,0.0001885,1.495452208,0.042046727,-2.436659405,0.004374845,1.22243908
54:06.4,0.0002001,1.530133646,0.042085124,-1.965097621,0.004374835,1.222302944
59:31.3,0.0001998,1.529224329,0.042135739,-5.319004342,0.004374821,1.22206907
13:01.0,0.0002097,1.578233175,0.042170645,-5.29204075,0.004374812,1.222030673
53:53.3,0.0002058,1.58035724,0.042212533,-4.310977215,0.004374801,1.222028928
36:58.2,0.0002256,1.630210825,0.042350414,-3.579734873,0.004374757,1.221596086
38:22.6,0.0002272,1.649173828,0.042383576,-3.57571887,0.004374745,1.221517546
03:21.9,0.0002622,1.618136637,0.042416737,-4.995186424,0.004374708,1.222802109
58:10.0,0.0002652,1.64492046,0.042462115,-3.190215781,0.004374699,1.222536819
04:58.6,0.0002672,1.660919893,0.042495277,-3.159508458,0.004374692,1.222365776
30:32.1,0.000242,1.698823209,0.042528438,-2.542449047,0.004374698,1.221140555
02:33.7,0.0002423,1.703397717,0.042563344,-2.389994536,0.004374689,1.220939842
25:21.5,0.0002415,1.708022839,0.042598251,-2.278015957,0.004374679,1.220770545
52:31.4,0.0002398,1.710452338,0.042633158,-2.14476705,0.00437467,1.220630919
29:37.4,0.0002388,1.711646143,0.042687263,-5.099974247,0.004374656,1.220377846
06:04.5,0.0002364,1.607039834,0.042729151,-3.244554862,0.00437464,1.220615211
25:02.8,0.0002304,1.593253478,0.042771039,-2.080982247,0.00437463,1.220465113
23:03.3,0.0002302,1.582147948,0.042821653,-5.457477019,0.004374617,1.220229493
46:28.3,0.0002305,1.583645441,0.042867032,-3.239734263,0.004374606,1.219979911
34:03.3,0.0001609,1.530894609,0.042872268,-2.438300014,0.004375583,1.221873593
37:06.5,0.0001446,1.513120176,0.042877504,-1.619585261,0.00437545,1.221898028
58:28.6,0.0002673,1.778518433,0.04293859,-1.776266958,0.004374399,1.22204289
47:15.7,0.0001474,1.672374489,0.042980478,-2.730745638,0.004375397,1.221288908
57:32.5,0.0001562,1.726905556,0.043022366,-2.197420143,0.004375383,1.221182443
52:30.0,0.0001631,1.867275407,0.043062509,-1.817013415,0.004375369,1.221065506
25:37.7,0.0001626,1.891198635,0.043116614,-4.810921543,0.004375354,1.220924134
09:09.5,0.0001621,1.861727005,0.043161992,-3.523039598,0.00437534,1.220765309
47:38.3,0.0001667,1.883365597,0.04320039,-3.358580713,0.004375329,1.220662335
51:14.1,0.0001715,1.913577247,0.043245768,-1.780103192,0.004375316,1.220517473
56:32.7,0.000172,1.944139707,0.043280675,-1.769695794,0.004375307,1.220390064
16:28.8,0.0001728,1.977559272,0.043333035,-5.09335945,0.004375295,1.220130009
51:36.1,0.0001801,2.053688788,0.043378413,-3.422801848,0.004375287,1.219910098
51:31.3,0.0001745,2.043293607,0.043422046,-1.819800706,0.004375278,1.219740801
57:52.5,0.0001609,2.091761401,0.043448226,-2.085795865,0.00437512,1.220292325
19:03.0,0.0001784,2.058006733,0.043507568,-5.07380129,0.004375256,1.219236401
56:48.3,0.0001755,2.022059932,0.04354422,-4.067268165,0.004375244,1.218953658
02:51.0,0.0001743,2.054348523,0.043608797,-4.825208809,0.004375228,1.218501617
38:25.6,0.0001725,2.143007758,0.043621014,-2.133973934,0.004375072,1.219718112
32:40.8,0.0001696,2.138326785,0.043718752,-1.836800213,0.004375205,1.217056485
41:00.3,0.0001745,2.154914394,0.043767622,-5.194904451,0.004375193,1.217077429
01:31.7,0.0001728,2.15113052,0.043802528,-5.083713015,0.004375184,1.216913368
46:47.9,0.0001726,2.146564739,0.043835689,-4.863473407,0.004375175,1.216747561
18:40.6,0.0001727,2.146205201,0.043870596,-4.706058671,0.004375165,1.216576519
45:22.7,0.0001723,2.137092837,0.043910739,-3.512438468,0.004375153,1.216382788
34:08.9,0.0001722,2.13201742,0.043945645,-3.276471698,0.004375143,1.216241416
24:31.4,0.0001718,2.118217101,0.043982297,-3.024762059,0.004375132,1.21607561
08:46.9,0.0001715,2.098564694,0.044027676,-2.53205212,0.004375123,1.216538122
42:45.1,0.0001864,2.279429674,0.04410447,-2.268966425,0.00437492,1.218101937
07:17.1,0.000195,2.157799423,0.044191737,-4.612446191,0.004375037,1.217019833
16:24.2,0.0001962,2.165965819,0.044237115,-2.98816774,0.004375026,1.216778977
55:26.8,0.0002026,2.200226632,0.044280748,-1.521616439,0.004375015,1.21655383
22:56.5,0.0002071,2.239486068,0.044347071,-2.455969728,0.004375001,1.216281558
30:55.9,0.0002052,2.240477415,0.044387214,-1.617159253,0.004374993,1.216166367
11:28.9,0.000206,2.241542066,0.044439573,-4.556353055,0.004374979,1.215845226
21:39.3,0.0001911,2.264067286,0.044544293,-3.16919329,0.004374955,1.214682837
40:44.3,0.0001915,2.260431765,0.044577454,-3.06476326,0.004374946,1.214489105
49:35.4,0.0001893,2.249291328,0.044615852,-2.210080761,0.004374935,1.21430061
51:19.5,0.0001904,2.289882451,0.044655994,-1.700777978,0.004374926,1.21409117
11:33.6,0.0001823,2.236508537,0.044689155,-1.541631875,0.004374917,1.213937581
53:56.1,0.0001797,2.222104334,0.044786894,-2.865300052,0.004374892,1.213471578
41:44.1,0.0001812,2.226439732,0.044823546,-2.643311624,0.004374882,1.213290064
57:09.9,0.0001818,2.230228842,0.044860198,-2.299893659,0.004374872,1.213087606
11:23.1,0.0002093,2.43207617,0.044914303,-2.42513325,0.004374693,1.21549616
33:34.0,0.0001828,2.240631004,0.044950955,-4.724728458,0.004374847,1.21258146
35:09.6,0.0002087,2.421841559,0.044992843,-4.620010448,0.00437484,1.213023029
13:00.0,0.0002278,2.533293049,0.045027749,-4.549017436,0.00437483,1.212989868
16:00.7,0.0002267,2.552409641,0.045097563,-5.046099424,0.004374812,1.212902601
44:01.3,0.0002156,2.512935529,0.045158649,-2.506675033,0.004374628,1.214729961
45:49.1,0.0002375,2.591848846,0.045183084,-2.821244451,0.004374785,1.212626839
42:41.7,0.000243,2.64363451,0.045221481,-2.082272045,0.004374773,1.212480231
27:53.8,0.000249,2.681564005,0.045259878,-1.643051212,0.00437476,1.212349332
49:57.0,0.0002518,2.70459537,0.045294785,-1.55265712,0.00437475,1.212183525
01:50.6,0.0002531,2.717886052,0.045329691,-1.49694621,0.00437474,1.211986303
16:01.1,0.0002509,2.712014765,0.045390778,-3.232709313,0.004374723,1.211670399
19:45.9,0.0002516,2.709508472,0.04543092,-2.409449722,0.004374713,1.211551716
31:09.3,0.0002509,2.710248492,0.045465827,-2.080985738,0.004374703,1.211408599
29:03.9,0.0002502,2.7176068,0.045533895,-2.851241425,0.004374686,1.211117129
57:48.7,0.0002472,2.717802277,0.045572292,-2.446354709,0.004374676,1.211007173
17:08.2,0.0002452,2.722395983,0.045607199,-2.349579692,0.004374667,1.210871038
54:01.6,0.0002419,2.708026687,0.045645596,-1.369432455,0.004374657,1.210651126
46:43.3,0.0002371,2.699720666,0.04569621,-4.509463039,0.004374643,1.210429469
18:22.6,9.26E-05,1.892704854,0.045793949,-1.674163452,0.004375469,1.212387729
46:22.8,9.86E-05,1.868579168,0.045830601,-1.247030769,0.004375454,1.212262065
53:30.8,0.0001064,1.928009374,0.045870743,-0.732286049,0.004375441,1.212164327
21:04.0,0.0001117,1.937535381,0.045928339,-3.473362291,0.004375424,1.211897291
28:00.4,0.0001141,2.020824238,0.045973718,-1.933233145,0.004375408,1.211790826
39:32.7,0.0001166,2.038925048,0.046012115,-1.620457925,0.004375396,1.211661672
10:14.4,0.0001225,2.038104743,0.046045276,-1.467436183,0.004375382,1.211469686
20:58.9,0.0001171,2.167894408,0.046087164,-0.744821004,0.00437537,1.211349258
43:44.3,0.0001195,2.165658641,0.046139524,-3.757735767,0.004375357,1.2110159
53:16.6,0.0001212,2.178369874,0.046186648,-1.873164148,0.004375346,1.210900708
22:24.0,0.000118,2.267770874,0.046228536,-0.767161218,0.004375335,1.210699996
10:40.2,0.0001182,2.334288863,0.046293113,-1.899541309,0.00437532,1.210391072
20:19.3,0.0001136,2.287056763,0.04632802,-1.792221013,0.00437531,1.210150217
22:33.3,0.000117,2.498644773,0.046375144,-2.502638086,0.004375169,1.211534263
10:31.9,0.0001147,2.33915135,0.046403069,-0.801430758,0.004375293,1.209795915
24:11.2,0.0001195,2.345886576,0.046439721,-0.730586098,0.004375285,1.209579494
19:58.2,0.0001347,2.463287893,0.046500807,-2.668793431,0.004375274,1.209445104
22:59.5,0.0001268,2.385489842,0.046561894,-3.592346622,0.004375255,1.20897561
17:13.3,0.0001233,2.497944896,0.046602036,-2.662215285,0.004375248,1.20887089
12:50.6,0.0001234,2.485992881,0.046640434,-1.864118106,0.004375239,1.208703339
22:22.6,0.0001237,2.49616117,0.04667534,-1.814896331,0.00437523,1.208537533
40:00.8,0.0001234,2.46843836,0.046710247,-1.692323603,0.00437522,1.20836649
54:41.5,0.0001228,2.446162722,0.046743408,-1.588214713,0.004375211,1.208246063
30:32.7,0.000123,2.433091952,0.046785296,-0.613060862,0.0043752,1.208078511
55:23.7,0.0001193,2.425777277,0.046839401,-3.612227668,0.004375185,1.207827184
17:58.0,0.0001172,2.425606235,0.046876053,-3.495737412,0.004375174,1.207671849
05:49.9,0.0001149,2.502756769,0.046924922,-2.296144692,0.004375164,1.207849873
05:03.0,0.0001118,2.598008113,0.046987754,-3.672624786,0.004375146,1.207743408
49:08.1,0.0001164,2.604743338,0.047041859,-0.843973158,0.004375129,1.207759116
57:27.1,0.000111,2.795958121,0.047116908,-2.80403725,0.004374957,1.209837803
58:03.7,0.0001073,2.58225128,0.047132616,-3.617906969,0.004375102,1.207430994
51:48.3,0.0001187,2.546688451,0.047212902,-1.999913449,0.004375076,1.20722679
49:54.7,0.0001209,2.629106389,0.047251299,-1.548321722,0.004375062,1.207162213
57:20.3,0.0001171,2.6541571,0.047286205,-1.523593897,0.00437505,1.207078437
20:25.3,0.0001105,2.637981389,0.047326348,-0.601642918,0.004375034,1.206992916
48:11.3,0.0001099,2.663189179,0.047383944,-2.308328835,0.004375018,1.206757297
43:15.9,0.0001093,2.666815973,0.04741885,-1.528587284,0.004375007,1.206582764
29:07.3,0.0001083,2.685079098,0.047460738,-0.541296414,0.004374996,1.206371579
30:38.7,0.0001122,2.682502992,0.047500881,-0.515037936,0.004374984,1.206474553
01:17.7,0.0001067,2.696435956,0.047554986,-2.723024302,0.004374968,1.206266859
02:16.2,0.0001094,3.027256134,0.047614327,-3.034966999,0.004374822,1.208726028
12:18.3,0.0001009,2.723207561,0.047630035,-1.35453956,0.004374948,1.205994588
44:35.7,0.0001016,2.756244899,0.047698103,-1.99949457,0.004374931,1.205835763
25:47.2,0.0001006,2.744954364,0.04773301,-1.528226001,0.004374921,1.205652503
43:02.2,9.99E-05,2.747947603,0.047767916,-1.438564947,0.004374911,1.205505896
51:45.0,0.0001001,2.746334919,0.047802823,-1.381572965,0.004374901,1.205272022
08:57.8,9.83E-05,2.764540449,0.04784122,-1.307324914,0.004374891,1.205114942
40:53.3,0.000107,2.927622269,0.047884853,-1.314021742,0.004374885,1.205434337
30:17.1,0.0001097,2.883463693,0.04800179,-1.003810411,0.004374837,1.206130724
54:22.3,0.0001059,2.834802168,0.048059386,-3.440771758,0.00437482,1.205891613
13:20.2,0.0001042,2.828286854,0.048096038,-3.33420719,0.00437481,1.205692646
03:57.3,0.0001062,3.124593147,0.048130945,-3.131454036,0.004374668,1.207460664
22:27.9,9.35E-05,3.080773165,0.048169342,-2.199788555,0.004374795,1.204982297
08:26.3,9.62E-05,3.07478145,0.048209485,-1.450611209,0.004374783,1.204767621
54:16.4,9.23E-05,3.155623355,0.048249627,-0.526598997,0.004374769,1.204725733
45:08.7,0.0001041,3.181614799,0.048305478,-3.186358604,0.004374626,1.207186648
12:53.9,9.53E-05,3.151575937,0.048335148,-3.802800169,0.004374745,1.204369686
31:40.8,9.60E-05,3.180297075,0.048389254,-0.582285472,0.004374731,1.204064254
53:07.3,9.63E-05,3.202647761,0.04842416,-0.493910725,0.004374721,1.203919391
56:21.9,9.79E-05,3.196434389,0.04847652,-3.852152844,0.004374708,1.203608723
18:05.2,9.81E-05,3.213603193,0.048509681,-3.757367503,0.004374699,1.203428954
35:13.4,9.79E-05,3.228469908,0.048544588,-3.680374048,0.00437469,1.203280601
14:46.6,0.000105,3.310336322,0.04858124,-3.313359232,0.00437454,1.206481535
16:58.0,9.51E-05,3.287448074,0.048616146,-2.210518839,0.00437467,1.202969932
03:57.4,9.32E-05,3.290427351,0.048654544,-1.466167329,0.00437466,1.202898374
19:29.5,9.14E-05,3.296647704,0.048694686,-0.600257127,0.004374649,1.202868703
39:34.0,8.95E-05,3.311784945,0.048731338,-0.510796786,0.004374639,1.202737803
51:09.6,8.95E-05,3.301894164,0.048762754,-0.43345601,0.00437463,1.202626102
04:53.4,9.12E-05,3.241313786,0.04879417,-0.297128343,0.00437462,1.20351622
19:26.7,0.0001067,3.261285588,0.048843039,-3.632560753,0.004374609,1.203498767
07:50.1,8.51E-05,3.37664138,0.048961722,-0.337794514,0.004374551,1.204273693
24:42.8,7.64E-05,3.1857809,0.049001864,-0.056915187,0.004374518,1.204399357
56:28.2,0.0001399,2.496857556,0.049094367,-6.265159547,0.004375379,1.20494739
54:00.3,0.0001244,2.399953385,0.049131018,-5.636153356,0.00437537,1.204800783
11:33.3,0.0001188,2.391160416,0.04916418,-5.532751325,0.004375364,1.204675119
16:19.7,0.00011,2.345263493,0.049214794,-2.297656147,0.004375359,1.204488369
18:58.3,0.000105,2.284707549,0.049253191,-1.157470944,0.004375353,1.204257985
51:07.4,9.75E-05,2.256331986,0.04929857,-5.41600276,0.004375343,1.204067744
29:38.7,9.08E-05,2.185712474,0.049356166,-0.433171522,0.004375332,1.203709952
29:46.8,8.96E-05,2.18245918,0.049394563,-5.907084307,0.004375323,1.203524947
06:23.3,8.69E-05,2.188248438,0.049446923,-1.271683545,0.004375309,1.203216024
31:30.1,8.73E-05,2.176477937,0.049488811,-0.082051419,0.004375298,1.202966442
14:23.3,8.23E-05,2.116154122,0.049539425,-0.848823428,0.004375281,1.202732567
01:20.1,8.09E-05,2.02168294,0.049576077,-0.006215117,0.004375269,1.202592941
58:26.9,8.70E-05,1.930470288,0.049769809,-1.92371761,0.004375004,1.202887902
54:32.0,8.55E-05,1.911296101,0.04980297,-1.90415945,0.004374994,1.202790163
08:24.8,0.000111,1.607556452,0.049811697,-4.409528977,0.004375138,1.202259583
52:53.3,0.0001148,1.730773206,0.049869293,-0.382640749,0.004375117,1.201886083
50:38.3,0.0001156,1.789424996,0.04990769,-0.171129533,0.004375107,1.201715041
30:03.3,0.0001149,1.827410341,0.049944342,-0.019149753,0.004375097,1.201517818
46:49.6,0.0001118,1.862240132,0.04998972,-5.458810451,0.004375086,1.2013939
26:18.7,8.30E-05,1.726053836,0.05004208,-1.720093536,0.004374931,1.201980331
52:03.5,0.0001045,1.943123925,0.050083968,-1.281427718,0.004375065,1.200910444
53:23.3,0.0001081,1.958276874,0.050134583,-5.718878472,0.004375056,1.200776053
56:22.3,9.38E-05,2.22038344,0.050190433,-5.931833075,0.004375061,1.19945833
30:45.9,9.31E-05,2.217405908,0.050230576,-5.498485275,0.004375051,1.199323939
31:43.2,9.06E-05,2.201125477,0.050265482,-4.935564232,0.004375041,1.1991145
11:12.2,9.07E-05,2.207057851,0.050331805,-4.733978703,0.004375022,1.198767179
18:33.9,8.83E-05,2.229478351,0.050380674,-1.819053705,0.004375009,1.198510616
58:35.5,6.87E-05,1.87937752,0.050469686,-1.260852032,0.004375016,1.200036034
20:42.4,6.73E-05,1.804019439,0.050511574,-5.516973548,0.004375003,1.199845793
31:07.1,8.50E-05,1.834250287,0.050530773,-1.827419068,0.004374792,1.200472366
57:03.1,7.24E-05,1.795250905,0.050565679,-0.868987217,0.004374984,1.199505454
55:43.3,7.42E-05,1.857950113,0.05059884,-0.657645298,0.004374973,1.199268089
21:04.3,7.03E-05,1.75904754,0.050632002,-0.430558764,0.004374962,1.199070867
08:45.3,7.94E-05,2.226239019,0.050682616,-4.592088671,0.004374938,1.198460001
28:33.6,8.44E-05,2.041933996,0.050747193,-5.074366777,0.004374919,1.198206929
48:49.1,9.25E-05,1.800453731,0.050843186,-4.956398227,0.004374855,1.198430331
53:41.1,9.64E-05,1.745826671,0.050879838,-4.33843299,0.004374841,1.198283723
07:33.3,9.70E-05,1.784332125,0.05091649,-4.299150864,0.00437483,1.19807952
39:35.6,9.67E-05,1.855002252,0.050982813,-5.770641447,0.004374811,1.197812484
12:26.0,9.69E-05,1.909322134,0.051026446,-4.089121433,0.0043748,1.197554176
49:42.2,9.23E-05,1.925237791,0.051078806,-1.037282336,0.004374787,1.197267942
58:14.1,9.19E-05,1.892751978,0.051124184,-5.658608762,0.004374777,1.19710039
46:38.1,9.93E-05,1.699280485,0.05123065,-4.939562781,0.004374758,1.196374333
09:03.6,9.61E-05,1.569192369,0.05126032,-1.562982488,0.004374597,1.198159805
21:15.8,9.90E-05,1.684005363,0.051269047,-3.968417952,0.004374744,1.196271359
35:29.6,8.34E-05,1.482810789,0.051352823,-4.459729882,0.004374766,1.197416295
14:43.9,8.73E-05,1.425447052,0.051389474,-3.426186041,0.004374754,1.197201619
49:11.9,9.47E-05,1.629807654,0.051434853,-1.626077886,0.004374543,1.19760479
45:14.5,9.51E-05,1.619220487,0.05146976,-1.615974174,0.004374532,1.197508797
28:51.9,8.93E-05,1.386468614,0.051485468,-3.536979542,0.004374726,1.196643114
46:29.6,9.40E-05,1.32896176,0.051518629,-3.385444821,0.004374715,1.196461599
46:11.1,0.0001727,1.880396792,0.051635566,-0.735148389,0.004375377,1.196658822
58:23.3,0.0001718,1.953819303,0.051684435,-5.182746487,0.004375366,1.19651745
43:48.9,0.000185,1.923591946,0.051719342,-4.935970894,0.00437535,1.196365606
12:35.7,0.0001429,3.668989266,0.051879912,-3.666367781,0.004375197,1.195585444
